id,call_datetime,src,target,agent,start_time,end_time,call_type,line_of_business
212,2023-03-12 18:54:00,s7,t9,jack,2023-03-12 18:13:00.890266,2023-03-12 18:32:00.890266,Outbound,Healthcare
213,2023-03-12 18:54:00,s5,t4,susan,2023-03-12 18:36:00.890312,2023-03-12 19:09:00.890312,Outbound,Healthcare
214,2023-03-12 18:54:00,s10,t5,jack,2023-03-12 17:40:00.890341,2023-03-12 17:51:00.890341,Inbound,Healthcare
215,2023-03-12 18:54:00,s4,t5,susan,2023-03-12 18:25:00.890371,2023-03-12 18:34:00.890371,Inbound,Healthcare
216,2023-03-12 18:54:00,s10,t6,kelly,2023-03-12 17:49:00.890400,2023-03-12 18:43:00.890400,Inbound,Finance
217,2023-03-12 18:54:00,s2,t1,tom,2023-03-12 18:47:00.890429,2023-03-12 19:18:00.890429,Inbound,Retail
218,2023-03-12 18:54:00,s2,t4,amy,2023-03-12 17:10:00.890459,2023-03-12 17:17:00.890459,Inbound,Finance
219,2023-03-12 18:54:00,s1,t6,susan,2023-03-12 17:46:00.890488,2023-03-12 18:20:00.890488,Inbound,Retail
220,2023-03-12 18:54:00,s9,t1,tom,2023-03-12 17:29:00.890518,2023-03-12 17:29:00.890518,Outbound,Healthcare
221,2023-03-12 18:54:00,s2,t3,jack,2023-03-12 17:20:00.890548,2023-03-12 18:10:00.890548,Outbound,Finance
222,2023-03-12 18:54:00,s3,t6,susan,2023-03-12 18:24:00.890578,2023-03-12 19:16:00.890578,Outbound,Retail
223,2023-03-12 18:54:00,s10,t3,jack,2023-03-12 17:03:00.890607,2023-03-12 17:21:00.890607,Outbound,Finance
224,2023-03-12 18:54:00,s5,t10,amy,2023-03-12 18:20:00.890678,2023-03-12 19:06:00.890678,Inbound,Retail
225,2023-03-12 18:54:00,s10,t4,susan,2023-03-12 18:14:00.890715,2023-03-12 18:38:00.890715,Inbound,Healthcare
226,2023-03-12 18:54:00,s6,t1,kelly,2023-03-12 18:19:00.890745,2023-03-12 18:51:00.890745,Inbound,Finance
227,2023-03-12 18:54:00,s8,t3,amy,2023-03-12 18:01:00.890775,2023-03-12 18:02:00.890775,Inbound,Healthcare
228,2023-03-12 18:54:00,s3,t1,kelly,2023-03-12 18:12:00.890904,2023-03-12 18:16:00.890904,Outbound,Retail
229,2023-03-12 18:54:00,s6,t5,amy,2023-03-12 17:23:00.890951,2023-03-12 17:28:00.890951,Outbound,Retail
230,2023-03-12 18:54:00,s2,t6,tom,2023-03-12 18:35:00.890985,2023-03-12 18:57:00.890985,Outbound,Finance
231,2023-03-12 18:54:00,s2,t5,tom,2023-03-12 17:34:00.891518,2023-03-12 18:32:00.891518,Inbound,Retail
232,2023-03-12 18:54:00,s1,t7,susan,2023-03-12 17:19:00.891564,2023-03-12 17:26:00.891564,Outbound,Retail
233,2023-03-12 18:54:00,s3,t9,amy,2023-03-12 17:26:00.891596,2023-03-12 18:17:00.891596,Inbound,Finance
234,2023-03-12 18:54:00,s7,t10,kelly,2023-03-12 17:27:00.891627,2023-03-12 18:18:00.891627,Outbound,Retail
235,2023-03-12 18:54:00,s4,t8,susan,2023-03-12 16:59:00.891658,2023-03-12 17:08:00.891658,Outbound,Finance
236,2023-03-12 18:54:00,s8,t7,susan,2023-03-12 17:09:00.891688,2023-03-12 17:37:00.891688,Inbound,Retail
237,2023-03-12 18:54:00,s9,t1,kelly,2023-03-12 18:20:00.891743,2023-03-12 18:50:00.891743,Outbound,Finance
238,2023-03-12 18:54:00,s3,t6,susan,2023-03-12 18:07:00.891775,2023-03-12 18:58:00.891775,Outbound,Healthcare
239,2023-03-12 18:54:00,s8,t8,tom,2023-03-12 17:38:00.891805,2023-03-12 17:57:00.891805,Inbound,Finance
240,2023-03-12 18:54:00,s9,t7,jack,2023-03-12 18:37:00.891852,2023-03-12 19:13:00.891852,Outbound,Healthcare
241,2023-03-12 18:54:00,s2,t8,kelly,2023-03-12 17:18:00.891883,2023-03-12 17:42:00.891883,Inbound,Healthcare
242,2023-03-12 18:54:00,s4,t6,jack,2023-03-12 16:54:00.891918,2023-03-12 16:59:00.891918,Inbound,Finance
243,2023-03-12 18:54:00,s3,t4,susan,2023-03-12 18:15:00.891948,2023-03-12 19:15:00.891948,Inbound,Retail
244,2023-03-12 18:54:00,s2,t2,amy,2023-03-12 16:58:00.891979,2023-03-12 17:41:00.891979,Outbound,Retail
245,2023-03-12 18:54:00,s4,t2,susan,2023-03-12 17:03:00.892017,2023-03-12 17:15:00.892017,Outbound,Healthcare
246,2023-03-12 18:54:00,s1,t10,amy,2023-03-12 17:21:00.892049,2023-03-12 17:47:00.892049,Inbound,Retail
247,2023-03-12 18:54:00,s7,t1,jack,2023-03-12 18:31:00.892080,2023-03-12 18:36:00.892080,Outbound,Healthcare
248,2023-03-12 18:54:00,s5,t5,amy,2023-03-12 17:37:00.892110,2023-03-12 18:06:00.892110,Outbound,Finance
249,2023-03-12 18:54:00,s4,t5,susan,2023-03-12 18:47:00.892141,2023-03-12 19:10:00.892141,Inbound,Finance
250,2023-03-12 18:54:00,s7,t4,susan,2023-03-12 18:13:00.892171,2023-03-12 18:40:00.892171,Inbound,Retail
251,2023-03-12 18:54:00,s1,t4,kelly,2023-03-12 16:57:00.892200,2023-03-12 17:02:00.892200,Outbound,Retail
252,2023-03-12 18:54:00,s9,t6,susan,2023-03-12 18:07:00.892229,2023-03-12 19:03:00.892229,Inbound,Retail
253,2023-03-12 18:54:00,s1,t10,jack,2023-03-12 17:23:00.892263,2023-03-12 18:07:00.892263,Outbound,Finance
254,2023-03-12 18:54:00,s1,t6,jack,2023-03-12 18:51:00.892295,2023-03-12 19:47:00.892295,Inbound,Finance
255,2023-03-12 18:54:00,s1,t9,susan,2023-03-12 18:49:00.892329,2023-03-12 18:57:00.892329,Inbound,Retail
256,2023-03-12 18:54:00,s5,t3,tom,2023-03-12 17:46:00.892359,2023-03-12 18:16:00.892359,Inbound,Finance
257,2023-03-12 18:54:00,s9,t8,kelly,2023-03-12 18:52:00.892389,2023-03-12 18:59:00.892389,Inbound,Retail
258,2023-03-12 18:54:00,s9,t3,jack,2023-03-12 18:05:00.892419,2023-03-12 18:22:00.892419,Outbound,Retail
259,2023-03-12 18:54:00,s5,t5,amy,2023-03-12 17:34:00.892449,2023-03-12 17:37:00.892449,Outbound,Finance
260,2023-03-12 18:54:00,s6,t1,tom,2023-03-12 18:06:00.892480,2023-03-12 18:40:00.892480,Outbound,Finance
261,2023-03-12 18:54:00,s7,t3,amy,2023-03-12 17:33:00.892509,2023-03-12 17:45:00.892509,Inbound,Healthcare
262,2023-03-12 18:54:00,s9,t7,tom,2023-03-12 18:31:00.892539,2023-03-12 18:37:00.892539,Outbound,Finance
263,2023-03-12 18:54:00,s5,t1,amy,2023-03-12 17:32:00.892569,2023-03-12 18:20:00.892569,Inbound,Finance
264,2023-03-12 18:54:00,s10,t9,susan,2023-03-12 17:06:00.892598,2023-03-12 17:56:00.892598,Inbound,Finance
265,2023-03-12 18:54:00,s5,t9,amy,2023-03-12 18:03:00.892627,2023-03-12 18:41:00.892627,Inbound,Healthcare
266,2023-03-12 18:54:00,s1,t2,kelly,2023-03-12 18:46:00.892658,2023-03-12 19:21:00.892658,Outbound,Healthcare
267,2023-03-12 18:54:00,s3,t4,kelly,2023-03-12 18:14:00.892687,2023-03-12 19:07:00.892687,Inbound,Retail
268,2023-03-12 18:54:00,s9,t6,jack,2023-03-12 17:52:00.892717,2023-03-12 18:40:00.892717,Inbound,Finance
269,2023-03-12 18:54:00,s6,t9,susan,2023-03-12 16:59:00.892747,2023-03-12 17:31:00.892747,Outbound,Healthcare
270,2023-03-12 18:54:00,s8,t9,kelly,2023-03-12 17:25:00.892777,2023-03-12 18:18:00.892777,Outbound,Retail
271,2023-03-12 18:54:00,s9,t4,kelly,2023-03-12 17:59:00.892807,2023-03-12 18:04:00.892807,Inbound,Healthcare
272,2023-03-12 18:54:00,s5,t5,jack,2023-03-12 18:46:00.892836,2023-03-12 19:03:00.892836,Inbound,Finance
273,2023-03-12 18:54:00,s3,t4,kelly,2023-03-12 17:23:00.892865,2023-03-12 18:19:00.892865,Inbound,Healthcare
274,2023-03-12 18:54:00,s3,t6,jack,2023-03-12 17:26:00.892895,2023-03-12 17:41:00.892895,Outbound,Finance
275,2023-03-12 18:54:00,s7,t1,amy,2023-03-12 17:41:00.892925,2023-03-12 18:34:00.892925,Inbound,Retail
276,2023-03-12 18:54:00,s9,t8,jack,2023-03-12 17:54:00.892969,2023-03-12 18:15:00.892969,Outbound,Retail
277,2023-03-12 18:54:00,s4,t9,kelly,2023-03-12 17:31:00.892998,2023-03-12 18:14:00.892998,Inbound,Retail
278,2023-03-12 18:54:00,s1,t6,jack,2023-03-12 18:08:00.893030,2023-03-12 18:56:00.893030,Inbound,Retail
279,2023-03-12 18:54:00,s1,t4,kelly,2023-03-12 17:24:00.893061,2023-03-12 17:35:00.893061,Outbound,Finance
280,2023-03-12 18:54:00,s7,t2,jack,2023-03-12 17:42:00.893089,2023-03-12 17:52:00.893089,Inbound,Finance
281,2023-03-12 18:54:00,s8,t2,jack,2023-03-12 17:27:00.893118,2023-03-12 17:56:00.893118,Inbound,Retail
282,2023-03-12 18:54:00,s8,t10,amy,2023-03-12 17:54:00.893146,2023-03-12 18:40:00.893146,Inbound,Retail
283,2023-03-12 18:54:00,s2,t9,tom,2023-03-12 18:43:00.893175,2023-03-12 19:00:00.893175,Inbound,Retail
284,2023-03-12 18:54:00,s6,t9,amy,2023-03-12 17:51:00.893203,2023-03-12 18:20:00.893203,Inbound,Healthcare
285,2023-03-12 18:54:00,s2,t6,jack,2023-03-12 18:35:00.893231,2023-03-12 18:48:00.893231,Inbound,Healthcare
286,2023-03-12 18:54:00,s9,t1,tom,2023-03-12 18:00:00.893259,2023-03-12 18:05:00.893259,Inbound,Finance
287,2023-03-12 18:54:00,s2,t4,susan,2023-03-12 17:48:00.893293,2023-03-12 18:47:00.893293,Inbound,Retail
288,2023-03-12 18:54:00,s6,t8,jack,2023-03-12 17:51:00.893322,2023-03-12 18:27:00.893322,Inbound,Finance
289,2023-03-12 18:54:00,s10,t1,susan,2023-03-12 17:07:00.893377,2023-03-12 17:09:00.893377,Inbound,Retail
290,2023-03-12 18:54:00,s10,t3,susan,2023-03-12 18:04:00.893411,2023-03-12 19:02:00.893411,Inbound,Healthcare
291,2023-03-12 18:54:00,s10,t6,jack,2023-03-12 17:17:00.893532,2023-03-12 17:40:00.893532,Outbound,Healthcare
292,2023-03-12 18:54:00,s9,t4,jack,2023-03-12 17:21:00.893597,2023-03-12 17:37:00.893597,Inbound,Retail
293,2023-03-12 18:54:00,s10,t7,amy,2023-03-12 17:40:00.893629,2023-03-12 18:01:00.893629,Outbound,Retail
294,2023-03-12 18:54:00,s2,t7,tom,2023-03-12 16:59:00.893677,2023-03-12 17:58:00.893677,Outbound,Finance
295,2023-03-12 18:54:00,s3,t1,kelly,2023-03-12 18:25:00.893707,2023-03-12 18:27:00.893707,Outbound,Finance
296,2023-03-12 18:54:00,s3,t4,kelly,2023-03-12 18:46:00.893736,2023-03-12 19:09:00.893736,Outbound,Retail
297,2023-03-12 18:54:00,s3,t1,kelly,2023-03-12 17:07:00.893766,2023-03-12 18:02:00.893766,Outbound,Finance
298,2023-03-12 18:54:00,s2,t1,tom,2023-03-12 18:53:00.893796,2023-03-12 19:29:00.893796,Inbound,Healthcare
299,2023-03-12 18:54:00,s3,t1,tom,2023-03-12 17:02:00.893826,2023-03-12 17:53:00.893826,Inbound,Finance
300,2023-03-12 18:54:00,s6,t10,amy,2023-03-12 18:29:00.893855,2023-03-12 19:04:00.893855,Inbound,Finance
301,2023-03-12 18:54:00,s4,t5,jack,2023-03-12 18:21:00.893885,2023-03-12 19:02:00.893885,Outbound,Retail
302,2023-03-12 18:54:00,s5,t1,jack,2023-03-12 18:13:00.893915,2023-03-12 18:57:00.893915,Inbound,Healthcare
303,2023-03-12 18:54:00,s10,t5,kelly,2023-03-12 17:38:00.893949,2023-03-12 18:36:00.893949,Outbound,Retail
304,2023-03-12 18:54:00,s4,t1,jack,2023-03-12 18:02:00.893980,2023-03-12 18:16:00.893980,Inbound,Healthcare
305,2023-03-12 18:54:00,s10,t7,kelly,2023-03-12 17:02:00.894011,2023-03-12 17:35:00.894011,Outbound,Healthcare
306,2023-03-12 18:54:00,s6,t4,jack,2023-03-12 18:27:00.894041,2023-03-12 18:30:00.894041,Inbound,Finance
307,2023-03-12 18:54:00,s6,t8,tom,2023-03-12 18:23:00.894087,2023-03-12 19:15:00.894087,Inbound,Healthcare
308,2023-03-12 18:54:00,s8,t5,amy,2023-03-12 16:54:00.894116,2023-03-12 17:18:00.894116,Inbound,Healthcare
309,2023-03-12 18:54:00,s1,t5,tom,2023-03-12 18:27:00.894162,2023-03-12 19:13:00.894162,Inbound,Healthcare
310,2023-03-12 18:54:00,s5,t6,amy,2023-03-12 17:09:00.894195,2023-03-12 17:21:00.894195,Outbound,Retail
311,2023-03-12 18:54:00,s10,t10,tom,2023-03-12 18:19:00.894422,2023-03-12 19:16:00.894422,Outbound,Healthcare
312,2023-03-12 18:54:00,s9,t3,amy,2023-03-12 18:13:00.894458,2023-03-12 18:49:00.894458,Inbound,Finance
313,2023-03-12 18:54:00,s3,t9,kelly,2023-03-12 17:28:00.894490,2023-03-12 17:52:00.894490,Inbound,Retail
314,2023-03-12 18:54:00,s10,t9,kelly,2023-03-12 17:04:00.894520,2023-03-12 17:36:00.894520,Outbound,Finance
315,2023-03-12 18:54:00,s8,t4,tom,2023-03-12 17:44:00.894566,2023-03-12 18:28:00.894566,Inbound,Healthcare
316,2023-03-12 18:54:00,s6,t2,kelly,2023-03-12 17:30:00.894595,2023-03-12 18:11:00.894595,Outbound,Finance
317,2023-03-12 18:54:00,s7,t9,susan,2023-03-12 18:17:00.894624,2023-03-12 18:43:00.894624,Outbound,Finance
318,2023-03-12 18:54:00,s5,t5,kelly,2023-03-12 18:04:00.894653,2023-03-12 18:06:00.894653,Outbound,Finance
319,2023-03-12 18:54:00,s4,t9,kelly,2023-03-12 17:30:00.894682,2023-03-12 17:35:00.894682,Inbound,Finance
320,2023-03-12 18:54:00,s1,t6,susan,2023-03-12 17:48:00.894711,2023-03-12 18:47:00.894711,Inbound,Finance
321,2023-03-12 18:54:00,s1,t7,susan,2023-03-12 18:49:00.894740,2023-03-12 18:54:00.894740,Inbound,Retail
322,2023-03-12 18:54:00,s6,t10,jack,2023-03-12 18:04:00.894769,2023-03-12 18:58:00.894769,Outbound,Healthcare
323,2023-03-12 18:54:00,s4,t1,tom,2023-03-12 18:16:00.894816,2023-03-12 18:47:00.894816,Outbound,Finance
324,2023-03-12 18:54:00,s6,t1,tom,2023-03-12 17:43:00.894846,2023-03-12 17:45:00.894846,Outbound,Retail
325,2023-03-12 18:54:00,s8,t9,amy,2023-03-12 17:09:00.894876,2023-03-12 17:37:00.894876,Inbound,Healthcare
326,2023-03-12 18:54:00,s7,t9,tom,2023-03-12 18:52:00.894906,2023-03-12 19:31:00.894906,Inbound,Retail
327,2023-03-12 18:54:00,s7,t3,tom,2023-03-12 17:59:00.894936,2023-03-12 18:49:00.894936,Inbound,Retail
328,2023-03-12 18:54:00,s9,t9,kelly,2023-03-12 17:16:00.894973,2023-03-12 17:58:00.894973,Outbound,Retail
329,2023-03-12 18:54:00,s5,t9,amy,2023-03-12 18:33:00.895012,2023-03-12 18:42:00.895012,Outbound,Finance
330,2023-03-12 18:54:00,s2,t1,jack,2023-03-12 17:22:00.895044,2023-03-12 18:02:00.895044,Outbound,Finance
331,2023-03-12 18:54:00,s5,t4,amy,2023-03-12 18:09:00.895075,2023-03-12 18:17:00.895075,Outbound,Retail
332,2023-03-12 18:54:00,s4,t4,tom,2023-03-12 17:02:00.895106,2023-03-12 17:44:00.895106,Outbound,Finance
333,2023-03-12 18:54:00,s7,t6,susan,2023-03-12 17:16:00.895135,2023-03-12 17:19:00.895135,Outbound,Finance
334,2023-03-12 18:54:00,s7,t4,kelly,2023-03-12 17:34:00.895165,2023-03-12 17:35:00.895165,Outbound,Healthcare
335,2023-03-12 18:54:00,s6,t8,amy,2023-03-12 18:19:00.895195,2023-03-12 19:12:00.895195,Inbound,Retail
336,2023-03-12 18:54:00,s4,t10,susan,2023-03-12 16:54:00.895225,2023-03-12 17:22:00.895225,Outbound,Finance
337,2023-03-12 18:54:00,s4,t1,susan,2023-03-12 18:46:00.895255,2023-03-12 18:58:00.895255,Inbound,Healthcare
338,2023-03-12 18:54:00,s2,t7,kelly,2023-03-12 17:22:00.895284,2023-03-12 18:01:00.895284,Inbound,Healthcare
339,2023-03-12 18:54:00,s1,t7,tom,2023-03-12 18:02:00.895394,2023-03-12 18:55:00.895394,Outbound,Finance
340,2023-03-12 18:54:00,s3,t8,kelly,2023-03-12 17:33:00.895432,2023-03-12 17:39:00.895432,Outbound,Healthcare
341,2023-03-12 18:54:00,s5,t6,tom,2023-03-12 17:33:00.895463,2023-03-12 17:59:00.895463,Inbound,Retail
342,2023-03-12 18:54:00,s3,t7,tom,2023-03-12 17:50:00.895493,2023-03-12 18:01:00.895493,Outbound,Healthcare
343,2023-03-12 18:54:00,s10,t7,tom,2023-03-12 18:32:00.895523,2023-03-12 19:04:00.895523,Outbound,Finance
344,2023-03-12 18:54:00,s4,t2,susan,2023-03-12 17:05:00.895553,2023-03-12 17:27:00.895553,Inbound,Finance
345,2023-03-12 18:54:00,s10,t4,amy,2023-03-12 18:20:00.895584,2023-03-12 18:43:00.895584,Inbound,Healthcare
346,2023-03-12 18:54:00,s10,t10,susan,2023-03-12 16:54:00.895614,2023-03-12 17:33:00.895614,Inbound,Finance
347,2023-03-12 18:54:00,s6,t5,jack,2023-03-12 17:11:00.895644,2023-03-12 17:38:00.895644,Outbound,Retail
348,2023-03-12 18:54:00,s7,t6,kelly,2023-03-12 17:35:00.895674,2023-03-12 17:46:00.895674,Outbound,Retail
349,2023-03-12 18:54:00,s3,t8,kelly,2023-03-12 18:41:00.895704,2023-03-12 19:29:00.895704,Inbound,Healthcare
350,2023-03-12 18:54:00,s8,t10,tom,2023-03-12 18:06:00.895734,2023-03-12 18:43:00.895734,Inbound,Finance
351,2023-03-12 18:54:00,s9,t4,jack,2023-03-12 17:52:00.895763,2023-03-12 18:18:00.895763,Inbound,Healthcare
352,2023-03-12 18:54:00,s2,t2,tom,2023-03-12 18:53:00.895798,2023-03-12 19:45:00.895798,Outbound,Retail
353,2023-03-12 18:54:00,s7,t1,susan,2023-03-12 17:44:00.895836,2023-03-12 18:31:00.895836,Inbound,Healthcare
354,2023-03-12 18:54:00,s8,t10,kelly,2023-03-12 17:04:00.895870,2023-03-12 17:21:00.895870,Outbound,Finance
355,2023-03-12 18:54:00,s10,t10,tom,2023-03-12 16:58:00.895906,2023-03-12 17:55:00.895906,Inbound,Retail
356,2023-03-12 18:54:00,s9,t4,jack,2023-03-12 18:36:00.895938,2023-03-12 19:17:00.895938,Inbound,Retail
357,2023-03-12 18:54:00,s4,t10,kelly,2023-03-12 18:21:00.895969,2023-03-12 18:54:00.895969,Outbound,Finance
358,2023-03-12 18:54:00,s4,t10,kelly,2023-03-12 17:36:00.896000,2023-03-12 17:41:00.896000,Inbound,Retail
359,2023-03-12 18:54:00,s7,t2,jack,2023-03-12 18:50:00.896030,2023-03-12 18:59:00.896030,Inbound,Retail
360,2023-03-12 18:54:00,s7,t8,tom,2023-03-12 18:05:00.896059,2023-03-12 18:17:00.896059,Inbound,Finance
361,2023-03-12 18:54:00,s2,t2,jack,2023-03-12 17:09:00.896092,2023-03-12 17:15:00.896092,Inbound,Retail
362,2023-03-12 18:54:00,s9,t9,susan,2023-03-12 17:09:00.896122,2023-03-12 17:30:00.896122,Inbound,Retail
363,2023-03-12 18:54:00,s5,t8,tom,2023-03-12 18:15:00.896151,2023-03-12 18:30:00.896151,Outbound,Healthcare
364,2023-03-12 18:54:00,s4,t8,kelly,2023-03-12 18:04:00.896182,2023-03-12 18:45:00.896182,Outbound,Retail
365,2023-03-12 18:54:00,s1,t9,susan,2023-03-12 17:09:00.896212,2023-03-12 17:31:00.896212,Inbound,Healthcare
366,2023-03-12 18:54:00,s9,t4,kelly,2023-03-12 18:25:00.896241,2023-03-12 18:28:00.896241,Inbound,Retail
367,2023-03-12 18:54:00,s4,t3,jack,2023-03-12 18:12:00.896271,2023-03-12 19:01:00.896271,Outbound,Retail
368,2023-03-12 18:54:00,s7,t3,jack,2023-03-12 17:06:00.896360,2023-03-12 17:48:00.896360,Inbound,Healthcare
369,2023-03-12 18:54:00,s7,t6,susan,2023-03-12 18:04:00.896409,2023-03-12 18:17:00.896409,Inbound,Retail
370,2023-03-12 18:54:00,s3,t5,kelly,2023-03-12 17:03:00.896440,2023-03-12 17:34:00.896440,Outbound,Healthcare
371,2023-03-12 18:54:00,s4,t5,amy,2023-03-12 18:06:00.896493,2023-03-12 19:02:00.896493,Outbound,Finance
372,2023-03-12 18:54:00,s1,t1,jack,2023-03-12 17:57:00.896524,2023-03-12 18:04:00.896524,Inbound,Healthcare
373,2023-03-12 18:54:00,s7,t8,kelly,2023-03-12 18:36:00.896555,2023-03-12 19:28:00.896555,Outbound,Retail
374,2023-03-12 18:54:00,s1,t9,tom,2023-03-12 17:40:00.896584,2023-03-12 18:29:00.896584,Outbound,Healthcare
375,2023-03-12 18:54:00,s10,t5,jack,2023-03-12 18:20:00.896613,2023-03-12 18:26:00.896613,Inbound,Retail
376,2023-03-12 18:54:00,s3,t7,tom,2023-03-12 18:30:00.896641,2023-03-12 18:44:00.896641,Inbound,Healthcare
377,2023-03-12 18:54:00,s3,t9,amy,2023-03-12 17:17:00.896679,2023-03-12 17:40:00.896679,Outbound,Retail
378,2023-03-12 18:54:00,s1,t10,tom,2023-03-12 17:45:00.896712,2023-03-12 18:13:00.896712,Outbound,Healthcare
379,2023-03-12 18:54:00,s5,t7,susan,2023-03-12 17:16:00.896743,2023-03-12 18:00:00.896743,Inbound,Retail
380,2023-03-12 18:54:00,s6,t4,tom,2023-03-12 17:15:00.896773,2023-03-12 17:47:00.896773,Inbound,Finance
381,2023-03-12 18:54:00,s7,t7,tom,2023-03-12 18:29:00.896801,2023-03-12 18:43:00.896801,Inbound,Healthcare
382,2023-03-12 18:54:00,s2,t8,susan,2023-03-12 18:37:00.896843,2023-03-12 19:26:00.896843,Outbound,Healthcare
383,2023-03-12 18:54:00,s1,t2,kelly,2023-03-12 17:31:00.896873,2023-03-12 18:23:00.896873,Inbound,Retail
384,2023-03-12 18:54:00,s6,t4,kelly,2023-03-12 16:55:00.896907,2023-03-12 17:24:00.896907,Outbound,Finance
385,2023-03-12 18:54:00,s9,t6,jack,2023-03-12 17:11:00.896937,2023-03-12 17:15:00.896937,Outbound,Retail
386,2023-03-12 18:54:00,s9,t6,susan,2023-03-12 17:03:00.896966,2023-03-12 17:06:00.896966,Inbound,Finance
387,2023-03-12 18:54:00,s9,t9,tom,2023-03-12 17:09:00.896995,2023-03-12 17:26:00.896995,Inbound,Finance
388,2023-03-12 18:54:00,s7,t9,susan,2023-03-12 17:54:00.897041,2023-03-12 18:08:00.897041,Outbound,Healthcare
389,2023-03-12 18:54:00,s3,t7,tom,2023-03-12 18:42:00.897070,2023-03-12 18:50:00.897070,Outbound,Retail
390,2023-03-12 18:54:00,s5,t2,kelly,2023-03-12 18:51:00.897099,2023-03-12 19:28:00.897099,Inbound,Finance
391,2023-03-12 18:54:00,s2,t5,tom,2023-03-12 17:48:00.897129,2023-03-12 18:18:00.897129,Inbound,Finance
392,2023-03-12 18:54:00,s2,t1,tom,2023-03-12 17:18:00.897158,2023-03-12 17:24:00.897158,Outbound,Finance
393,2023-03-12 18:54:00,s9,t6,kelly,2023-03-12 17:41:00.897187,2023-03-12 18:03:00.897187,Outbound,Retail
394,2023-03-12 18:54:00,s5,t2,tom,2023-03-12 18:16:00.897216,2023-03-12 18:36:00.897216,Outbound,Retail
395,2023-03-12 18:54:00,s7,t5,amy,2023-03-12 18:46:00.897246,2023-03-12 19:12:00.897246,Outbound,Finance
396,2023-03-12 18:54:00,s8,t8,susan,2023-03-12 18:03:00.897275,2023-03-12 18:27:00.897275,Inbound,Healthcare
397,2023-03-12 18:54:00,s2,t9,jack,2023-03-12 18:21:00.897315,2023-03-12 18:28:00.897315,Outbound,Healthcare
398,2023-03-12 18:54:00,s10,t9,jack,2023-03-12 18:08:00.897358,2023-03-12 18:31:00.897358,Inbound,Finance
399,2023-03-12 18:54:00,s6,t9,amy,2023-03-12 17:06:00.897393,2023-03-12 17:44:00.897393,Inbound,Retail
400,2023-03-12 18:54:00,s5,t10,kelly,2023-03-12 17:04:00.897423,2023-03-12 17:42:00.897423,Outbound,Healthcare
401,2023-03-12 18:54:00,s5,t6,amy,2023-03-12 17:22:00.897453,2023-03-12 17:52:00.897453,Outbound,Retail
402,2023-03-12 18:54:00,s3,t5,amy,2023-03-12 18:29:00.897483,2023-03-12 19:09:00.897483,Outbound,Finance
403,2023-03-12 18:54:00,s7,t2,tom,2023-03-12 17:10:00.897517,2023-03-12 17:18:00.897517,Outbound,Finance
404,2023-03-12 18:54:00,s1,t9,amy,2023-03-12 18:22:00.897549,2023-03-12 19:10:00.897549,Outbound,Healthcare
405,2023-03-12 18:54:00,s9,t1,tom,2023-03-12 17:46:00.897579,2023-03-12 18:21:00.897579,Inbound,Healthcare
406,2023-03-12 18:54:00,s8,t7,kelly,2023-03-12 17:34:00.897608,2023-03-12 17:42:00.897608,Inbound,Finance
407,2023-03-12 18:54:00,s6,t8,susan,2023-03-12 18:50:00.897637,2023-03-12 19:41:00.897637,Outbound,Retail
408,2023-03-12 18:54:00,s3,t8,susan,2023-03-12 17:17:00.897666,2023-03-12 17:46:00.897666,Outbound,Retail
409,2023-03-12 18:54:00,s9,t4,jack,2023-03-12 18:50:00.897696,2023-03-12 19:34:00.897696,Outbound,Retail
410,2023-03-12 18:54:00,s8,t9,susan,2023-03-12 18:31:00.897725,2023-03-12 18:55:00.897725,Inbound,Retail
411,2023-03-12 18:54:00,s4,t7,tom,2023-03-12 18:40:00.897754,2023-03-12 19:18:00.897754,Outbound,Retail
412,2023-03-12 18:54:00,s1,t3,jack,2023-03-12 18:14:00.897783,2023-03-12 18:47:00.897783,Outbound,Healthcare
413,2023-03-12 18:54:00,s10,t10,jack,2023-03-12 17:31:00.897840,2023-03-12 18:12:00.897840,Inbound,Retail
414,2023-03-12 18:54:00,s9,t1,kelly,2023-03-12 18:32:00.897889,2023-03-12 18:49:00.897889,Inbound,Retail
415,2023-03-12 18:54:00,s3,t9,amy,2023-03-12 18:39:00.897919,2023-03-12 19:29:00.897919,Inbound,Finance
416,2023-03-12 18:54:00,s4,t6,amy,2023-03-12 17:56:00.897947,2023-03-12 18:41:00.897947,Inbound,Finance
417,2023-03-12 18:54:00,s6,t10,tom,2023-03-12 18:08:00.898320,2023-03-12 18:47:00.898320,Inbound,Healthcare
418,2023-03-12 18:54:00,s1,t8,susan,2023-03-12 18:18:00.898378,2023-03-12 19:06:00.898378,Outbound,Healthcare
419,2023-03-12 18:54:00,s7,t6,kelly,2023-03-12 17:42:00.898414,2023-03-12 17:50:00.898414,Outbound,Healthcare
420,2023-03-12 18:54:00,s5,t8,kelly,2023-03-12 17:07:00.898446,2023-03-12 17:49:00.898446,Outbound,Finance
